tracker_file_name_current,question_current,question_match,status_current,id,matched_id,matched_tracker_file_name
DS-18-1 - Frank Stimson.csv,How many personal days did the employee take in the first week  of 2018,How many personal days did the employee take in the first week  of 2017,REJECTED,DS-18-1 - Frank Stimson.csv-Q1,DS-17-1 - Frank Stimson.csv-Q1,DS-17-1 - Frank Stimson.csv
DS-18-1 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  first week  of 2018,How much did the employee pay in New York Cityl taxes in the  first week  of 2017,REJECTED,DS-18-1 - Frank Stimson.csv-Q10,DS-17-1 - Frank Stimson.csv-Q10,DS-17-1 - Frank Stimson.csv
DS-18-1 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  first week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  first week  of 2017,REJECTED,DS-18-1 - Frank Stimson.csv-Q11,DS-17-1 - Frank Stimson.csv-Q12,DS-17-1 - Frank Stimson.csv
DS-18-1 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the first week  of 2018,What was the total amount paid in taxes by employees in the first week  of 2017,REJECTED,DS-18-1 - Frank Stimson.csv-Q12,DS-17-1 - Frank Stimson.csv-Q13,DS-17-1 - Frank Stimson.csv
DS-18-1 - Frank Stimson.csv,What were the total gross wages of employees in the first week  of 2018,What were the total gross wages of employees in the first week  of 2017,REJECTED,DS-18-1 - Frank Stimson.csv-Q13,DS-17-1 - Frank Stimson.csv-Q14,DS-17-1 - Frank Stimson.csv
DS-18-1 - Frank Stimson.csv,What were the total net wages of employees in the first week  of 2018,What were the total net wages of employees in the first week  of 2017,REJECTED,DS-18-1 - Frank Stimson.csv-Q14,DS-17-1 - Frank Stimson.csv-Q15,DS-17-1 - Frank Stimson.csv
DS-18-1 - Frank Stimson.csv,How many vacation days did the employee take in the first week  of 2018,How many vacation days did the employee take in the first week  of 2017,REJECTED,DS-18-1 - Frank Stimson.csv-Q2,DS-17-1 - Frank Stimson.csv-Q2,DS-17-1 - Frank Stimson.csv
DS-18-1 - Frank Stimson.csv,How much did employees contribute to their 401k in the first week  of 2018,How much did employees contribute to their 401k in the first week  of 2017,REJECTED,DS-18-1 - Frank Stimson.csv-Q3,DS-17-1 - Frank Stimson.csv-Q3,DS-17-1 - Frank Stimson.csv
DS-18-1 - Frank Stimson.csv,How much did employees contribute to their FSA in the first week  of 2018,How much did employees contribute to their FSA in the first week  of 2017,REJECTED,DS-18-1 - Frank Stimson.csv-Q4,DS-17-1 - Frank Stimson.csv-Q4,DS-17-1 - Frank Stimson.csv
DS-18-1 - Frank Stimson.csv,How much did employees contribute to their HSA in the first week  of 2018,How much did employees contribute to their HSA in the first week  of 2017,REJECTED,DS-18-1 - Frank Stimson.csv-Q5,DS-17-1 - Frank Stimson.csv-Q5,DS-17-1 - Frank Stimson.csv
DS-18-1 - Frank Stimson.csv,How much did employees pay for dental coverage in the first week  of 2018,How much did employees pay for dental coverage in the first week  of 2017,REJECTED,DS-18-1 - Frank Stimson.csv-Q6,DS-17-1 - Frank Stimson.csv-Q6,DS-17-1 - Frank Stimson.csv
DS-18-1 - Frank Stimson.csv,How much did employees pay for medical coverage in the first week  of 2018,How much did employees pay for medical coverage in the first week  of 2017,REJECTED,DS-18-1 - Frank Stimson.csv-Q7,DS-17-1 - Frank Stimson.csv-Q7,DS-17-1 - Frank Stimson.csv
DS-18-1 - Frank Stimson.csv,How much did employees pay for vision coverage in the first week  of 2018,How much did employees pay for vision coverage in the first week  of 2017,REJECTED,DS-18-1 - Frank Stimson.csv-Q8,DS-17-1 - Frank Stimson.csv-Q8,DS-17-1 - Frank Stimson.csv
DS-18-1 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  first week  of 2018,How much did the employee pay in federal taxes in the  first week  of 2017,REJECTED,DS-18-1 - Frank Stimson.csv-Q9,DS-17-1 - Frank Stimson.csv-Q9,DS-17-1 - Frank Stimson.csv
DS-18-1 - Frank Stimson.csv,What were the total net wages of employees in the first week  of 2018,What were the total net wages of employees in the first week  of 2017,REJECTED,DS-18-1 - Frank Stimson.csv-Q15,DS-17-1 - Frank Stimson.csv-Q15,DS-17-1 - Frank Stimson.csv
DS-18-10 - Frank Stimson.csv,How many personal days did the employee take in the 10th week  of 2018,How many personal days did the employee take in the 10th week  of 2017,REJECTED,DS-18-10 - Frank Stimson.csv-Q1,DS-17-10 - Frank Stimson.csv-Q1,DS-17-10 - Frank Stimson.csv
DS-18-10 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  10th week  of 2018,How much did the employee pay in New York Cityl taxes in the  10th week  of 2017,REJECTED,DS-18-10 - Frank Stimson.csv-Q10,DS-17-10 - Frank Stimson.csv-Q10,DS-17-10 - Frank Stimson.csv
DS-18-10 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  10th week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  10th week  of 2017,REJECTED,DS-18-10 - Frank Stimson.csv-Q12,DS-17-10 - Frank Stimson.csv-Q12,DS-17-10 - Frank Stimson.csv
DS-18-10 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 10th week  of 2018,What was the total amount paid in taxes by employees in the 10th week  of 2017,REJECTED,DS-18-10 - Frank Stimson.csv-Q13,DS-17-10 - Frank Stimson.csv-Q13,DS-17-10 - Frank Stimson.csv
DS-18-10 - Frank Stimson.csv,What were the total gross wages of employees in the 10th week  of 2018,What were the total gross wages of employees in the 10th week  of 2017,REJECTED,DS-18-10 - Frank Stimson.csv-Q14,DS-17-10 - Frank Stimson.csv-Q14,DS-17-10 - Frank Stimson.csv
DS-18-10 - Frank Stimson.csv,What were the total net wages of employees in the 10th week  of 2018,What were the total net wages of employees in the 10th week  of 2017,REJECTED,DS-18-10 - Frank Stimson.csv-Q15,DS-17-10 - Frank Stimson.csv-Q15,DS-17-10 - Frank Stimson.csv
DS-18-10 - Frank Stimson.csv,How many vacation days did the employee take in the 10th week  of 2018,How many vacation days did the employee take in the 10th week  of 2017,REJECTED,DS-18-10 - Frank Stimson.csv-Q2,DS-17-10 - Frank Stimson.csv-Q2,DS-17-10 - Frank Stimson.csv
DS-18-10 - Frank Stimson.csv,How much did employees contribute to their 401k in the 10th week  of 2018,How much did employees contribute to their 401k in the 10th week  of 2017,REJECTED,DS-18-10 - Frank Stimson.csv-Q3,DS-17-10 - Frank Stimson.csv-Q3,DS-17-10 - Frank Stimson.csv
DS-18-10 - Frank Stimson.csv,How much did employees contribute to their FSA in the 10th week  of 2018,How much did employees contribute to their FSA in the 10th week  of 2017,REJECTED,DS-18-10 - Frank Stimson.csv-Q4,DS-17-10 - Frank Stimson.csv-Q4,DS-17-10 - Frank Stimson.csv
DS-18-10 - Frank Stimson.csv,How much did employees contribute to their HSA in the 10th week  of 2018,How much did employees contribute to their HSA in the 10th week  of 2017,REJECTED,DS-18-10 - Frank Stimson.csv-Q5,DS-17-10 - Frank Stimson.csv-Q5,DS-17-10 - Frank Stimson.csv
DS-18-10 - Frank Stimson.csv,How much did employees pay for dental coverage in the 10th week  of 2018,How much did employees pay for dental coverage in the 10th week  of 2017,REJECTED,DS-18-10 - Frank Stimson.csv-Q6,DS-17-10 - Frank Stimson.csv-Q6,DS-17-10 - Frank Stimson.csv
DS-18-10 - Frank Stimson.csv,How much did employees pay for medical coverage in the 10th week  of 2018,How much did employees pay for medical coverage in the 10th week  of 2017,REJECTED,DS-18-10 - Frank Stimson.csv-Q7,DS-17-10 - Frank Stimson.csv-Q7,DS-17-10 - Frank Stimson.csv
DS-18-10 - Frank Stimson.csv,How much did employees pay for vision coverage in the 10th week  of 2018,How much did employees pay for vision coverage in the 10th week  of 2017,REJECTED,DS-18-10 - Frank Stimson.csv-Q8,DS-17-10 - Frank Stimson.csv-Q8,DS-17-10 - Frank Stimson.csv
DS-18-10 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  10th week  of 2018,How much did the employee pay in federal taxes in the  10th week  of 2017,REJECTED,DS-18-10 - Frank Stimson.csv-Q9,DS-17-10 - Frank Stimson.csv-Q9,DS-17-10 - Frank Stimson.csv
DS-18-11 - Frank Stimson.csv,How many personal days did the employee take in the 11th week  of 2018,How many personal days did the employee take in the 11th week  of 2017,REJECTED,DS-18-11 - Frank Stimson.csv-Q1,DS-17-11 - Frank Stimson.csv-Q1,DS-17-11 - Frank Stimson.csv
DS-18-11 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  11th week  of 2018,How much did the employee pay in New York Cityl taxes in the  11th week  of 2017,REJECTED,DS-18-11 - Frank Stimson.csv-Q10,DS-17-11 - Frank Stimson.csv-Q10,DS-17-11 - Frank Stimson.csv
DS-18-11 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  11th week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  11th week  of 2017,REJECTED,DS-18-11 - Frank Stimson.csv-Q11,DS-17-11 - Frank Stimson.csv-Q12,DS-17-11 - Frank Stimson.csv
DS-18-11 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 11th week  of 2018,What was the total amount paid in taxes by employees in the 11th week  of 2017,REJECTED,DS-18-11 - Frank Stimson.csv-Q12,DS-17-11 - Frank Stimson.csv-Q13,DS-17-11 - Frank Stimson.csv
DS-18-11 - Frank Stimson.csv,What were the total gross wages of employees in the 11th week  of 2018,What were the total gross wages of employees in the 11th week  of 2017,REJECTED,DS-18-11 - Frank Stimson.csv-Q13,DS-17-11 - Frank Stimson.csv-Q14,DS-17-11 - Frank Stimson.csv
DS-18-11 - Frank Stimson.csv,What were the total net wages of employees in the 11th week  of 2018,What were the total net wages of employees in the 11th week  of 2017,REJECTED,DS-18-11 - Frank Stimson.csv-Q14,DS-17-11 - Frank Stimson.csv-Q15,DS-17-11 - Frank Stimson.csv
DS-18-11 - Frank Stimson.csv,How many vacation days did the employee take in the 11th week  of 2018,How many vacation days did the employee take in the 11th week  of 2017,REJECTED,DS-18-11 - Frank Stimson.csv-Q2,DS-17-11 - Frank Stimson.csv-Q2,DS-17-11 - Frank Stimson.csv
DS-18-11 - Frank Stimson.csv,How much did employees contribute to their 401k in the 11th week  of 2018,How much did employees contribute to their 401k in the 11th week  of 2017,REJECTED,DS-18-11 - Frank Stimson.csv-Q3,DS-17-11 - Frank Stimson.csv-Q3,DS-17-11 - Frank Stimson.csv
DS-18-11 - Frank Stimson.csv,How much did employees contribute to their FSA in the 11th week  of 2018,How much did employees contribute to their FSA in the 11th week  of 2017,REJECTED,DS-18-11 - Frank Stimson.csv-Q4,DS-17-11 - Frank Stimson.csv-Q4,DS-17-11 - Frank Stimson.csv
DS-18-11 - Frank Stimson.csv,How much did employees contribute to their HSA in the 11th week  of 2018,How much did employees contribute to their HSA in the 11th week  of 2017,REJECTED,DS-18-11 - Frank Stimson.csv-Q5,DS-17-11 - Frank Stimson.csv-Q5,DS-17-11 - Frank Stimson.csv
DS-18-11 - Frank Stimson.csv,How much did employees pay for dental coverage in the 11th week  of 2018,How much did employees pay for dental coverage in the 11th week  of 2017,REJECTED,DS-18-11 - Frank Stimson.csv-Q6,DS-17-11 - Frank Stimson.csv-Q6,DS-17-11 - Frank Stimson.csv
DS-18-11 - Frank Stimson.csv,How much did employees pay for medical coverage in the 11th week  of 2018,How much did employees pay for medical coverage in the 11th week  of 2017,REJECTED,DS-18-11 - Frank Stimson.csv-Q7,DS-17-11 - Frank Stimson.csv-Q7,DS-17-11 - Frank Stimson.csv
DS-18-11 - Frank Stimson.csv,How much did employees pay for vision coverage in the 11th week  of 2018,How much did employees pay for vision coverage in the 11th week  of 2017,REJECTED,DS-18-11 - Frank Stimson.csv-Q8,DS-17-11 - Frank Stimson.csv-Q8,DS-17-11 - Frank Stimson.csv
DS-18-11 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  11th week  of 2018,How much did the employee pay in federal taxes in the  11th week  of 2017,REJECTED,DS-18-11 - Frank Stimson.csv-Q9,DS-17-11 - Frank Stimson.csv-Q9,DS-17-11 - Frank Stimson.csv
DS-18-12 - Frank Stimson.csv,How many personal days did the employee take in the 12th week  of 2018,How many personal days did the employee take in the 12th week  of 2017,REJECTED,DS-18-12 - Frank Stimson.csv-Q1,DS-17-12 - Frank Stimson.csv-Q1,DS-17-12 - Frank Stimson.csv
DS-18-12 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  12th week  of 2018,How much did the employee pay in New York Cityl taxes in the  12th week  of 2017,REJECTED,DS-18-12 - Frank Stimson.csv-Q10,DS-17-12 - Frank Stimson.csv-Q10,DS-17-12 - Frank Stimson.csv
DS-18-12 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  12th week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  12th week  of 2017,REJECTED,DS-18-12 - Frank Stimson.csv-Q11,DS-17-12 - Frank Stimson.csv-Q12,DS-17-12 - Frank Stimson.csv
DS-18-12 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 12th week  of 2018,What was the total amount paid in taxes by employees in the 12th week  of 2017,REJECTED,DS-18-12 - Frank Stimson.csv-Q12,DS-17-12 - Frank Stimson.csv-Q13,DS-17-12 - Frank Stimson.csv
DS-18-12 - Frank Stimson.csv,What were the total gross wages of employees in the 12th week  of 2018,What were the total gross wages of employees in the 12th week  of 2017,REJECTED,DS-18-12 - Frank Stimson.csv-Q13,DS-17-12 - Frank Stimson.csv-Q14,DS-17-12 - Frank Stimson.csv
DS-18-12 - Frank Stimson.csv,What were the total net wages of employees in the 12th week  of 2018,What were the total net wages of employees in the 12th week  of 2017,REJECTED,DS-18-12 - Frank Stimson.csv-Q14,DS-17-12 - Frank Stimson.csv-Q15,DS-17-12 - Frank Stimson.csv
DS-18-12 - Frank Stimson.csv,How many vacation days did the employee take in the 12th week  of 2018,How many vacation days did the employee take in the 12th week  of 2017,REJECTED,DS-18-12 - Frank Stimson.csv-Q2,DS-17-12 - Frank Stimson.csv-Q2,DS-17-12 - Frank Stimson.csv
DS-18-12 - Frank Stimson.csv,How much did employees contribute to their 401k in the 12th week  of 2018,How much did employees contribute to their 401k in the 12th week  of 2017,REJECTED,DS-18-12 - Frank Stimson.csv-Q3,DS-17-12 - Frank Stimson.csv-Q3,DS-17-12 - Frank Stimson.csv
DS-18-12 - Frank Stimson.csv,How much did employees contribute to their FSA in the 12th week  of 2018,How much did employees contribute to their FSA in the 12th week  of 2017,REJECTED,DS-18-12 - Frank Stimson.csv-Q4,DS-17-12 - Frank Stimson.csv-Q4,DS-17-12 - Frank Stimson.csv
DS-18-12 - Frank Stimson.csv,How much did employees contribute to their HSA in the 12th week  of 2018,How much did employees contribute to their HSA in the 12th week  of 2017,REJECTED,DS-18-12 - Frank Stimson.csv-Q5,DS-17-12 - Frank Stimson.csv-Q5,DS-17-12 - Frank Stimson.csv
DS-18-12 - Frank Stimson.csv,How much did employees pay for dental coverage in the 12th week  of 2018,How much did employees pay for dental coverage in the 12th week  of 2017,REJECTED,DS-18-12 - Frank Stimson.csv-Q6,DS-17-12 - Frank Stimson.csv-Q6,DS-17-12 - Frank Stimson.csv
DS-18-12 - Frank Stimson.csv,How much did employees pay for medical coverage in the 12th week  of 2018,How much did employees pay for medical coverage in the 12th week  of 2017,REJECTED,DS-18-12 - Frank Stimson.csv-Q7,DS-17-12 - Frank Stimson.csv-Q7,DS-17-12 - Frank Stimson.csv
DS-18-12 - Frank Stimson.csv,How much did employees pay for vision coverage in the 12th week  of 2018,How much did employees pay for vision coverage in the 12th week  of 2017,REJECTED,DS-18-12 - Frank Stimson.csv-Q8,DS-17-12 - Frank Stimson.csv-Q8,DS-17-12 - Frank Stimson.csv
DS-18-12 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  12th week  of 2018,How much did the employee pay in federal taxes in the  12th week  of 2017,REJECTED,DS-18-12 - Frank Stimson.csv-Q9,DS-17-12 - Frank Stimson.csv-Q9,DS-17-12 - Frank Stimson.csv
DS-18-12 - Frank Stimson.csv,What were the total net wages of employees in the 12th week  of 2018,What were the total net wages of employees in the 12th week  of 2017,REJECTED,DS-18-12 - Frank Stimson.csv-Q15,DS-17-12 - Frank Stimson.csv-Q15,DS-17-12 - Frank Stimson.csv
DS-18-13 - Frank Stimson.csv,How many personal days did the employee take in the 13th week  of 2018,How many personal days did the employee take in the 13th week  of 2017,REJECTED,DS-18-13 - Frank Stimson.csv-Q1,DS-17-13 - Frank Stimson.csv-Q1,DS-17-13 - Frank Stimson.csv
DS-18-13 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  13th week  of 2018,How much did the employee pay in New York Cityl taxes in the  13th week  of 2017,REJECTED,DS-18-13 - Frank Stimson.csv-Q10,DS-17-13 - Frank Stimson.csv-Q10,DS-17-13 - Frank Stimson.csv
DS-18-13 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  13th week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  13th week  of 2017,REJECTED,DS-18-13 - Frank Stimson.csv-Q11,DS-17-13 - Frank Stimson.csv-Q12,DS-17-13 - Frank Stimson.csv
DS-18-13 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 13th week  of 2018,What was the total amount paid in taxes by employees in the 13th week  of 2017,REJECTED,DS-18-13 - Frank Stimson.csv-Q12,DS-17-13 - Frank Stimson.csv-Q13,DS-17-13 - Frank Stimson.csv
DS-18-13 - Frank Stimson.csv,What were the total gross wages of employees in the 13th week  of 2018,What were the total gross wages of employees in the 13th week  of 2017,REJECTED,DS-18-13 - Frank Stimson.csv-Q13,DS-17-13 - Frank Stimson.csv-Q14,DS-17-13 - Frank Stimson.csv
DS-18-13 - Frank Stimson.csv,What were the total net wages of employees in the 13th week  of 2018,What were the total net wages of employees in the 13th week  of 2017,REJECTED,DS-18-13 - Frank Stimson.csv-Q14,DS-17-13 - Frank Stimson.csv-Q15,DS-17-13 - Frank Stimson.csv
DS-18-13 - Frank Stimson.csv,How many vacation days did the employee take in the 13th week  of 2018,How many vacation days did the employee take in the 13th week  of 2017,REJECTED,DS-18-13 - Frank Stimson.csv-Q2,DS-17-13 - Frank Stimson.csv-Q2,DS-17-13 - Frank Stimson.csv
DS-18-13 - Frank Stimson.csv,How much did employees contribute to their 401k in the 13th week  of 2018,How much did employees contribute to their 401k in the 13th week  of 2017,REJECTED,DS-18-13 - Frank Stimson.csv-Q3,DS-17-13 - Frank Stimson.csv-Q3,DS-17-13 - Frank Stimson.csv
DS-18-13 - Frank Stimson.csv,How much did employees contribute to their FSA in the 13th week  of 2018,How much did employees contribute to their FSA in the 13th week  of 2017,REJECTED,DS-18-13 - Frank Stimson.csv-Q4,DS-17-13 - Frank Stimson.csv-Q4,DS-17-13 - Frank Stimson.csv
DS-18-13 - Frank Stimson.csv,How much did employees contribute to their HSA in the 13th week  of 2018,How much did employees contribute to their HSA in the 13th week  of 2017,REJECTED,DS-18-13 - Frank Stimson.csv-Q5,DS-17-13 - Frank Stimson.csv-Q5,DS-17-13 - Frank Stimson.csv
DS-18-13 - Frank Stimson.csv,How much did employees pay for dental coverage in the 13th week  of 2018,How much did employees pay for dental coverage in the 13th week  of 2017,REJECTED,DS-18-13 - Frank Stimson.csv-Q6,DS-17-13 - Frank Stimson.csv-Q6,DS-17-13 - Frank Stimson.csv
DS-18-13 - Frank Stimson.csv,How much did employees pay for medical coverage in the 13th week  of 2018,How much did employees pay for medical coverage in the 13th week  of 2017,REJECTED,DS-18-13 - Frank Stimson.csv-Q7,DS-17-13 - Frank Stimson.csv-Q7,DS-17-13 - Frank Stimson.csv
DS-18-13 - Frank Stimson.csv,How much did employees pay for vision coverage in the 13th week  of 2018,How much did employees pay for vision coverage in the 13th week  of 2017,REJECTED,DS-18-13 - Frank Stimson.csv-Q8,DS-17-13 - Frank Stimson.csv-Q8,DS-17-13 - Frank Stimson.csv
DS-18-13 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  13th week  of 2018,How much did the employee pay in federal taxes in the  13th week  of 2017,REJECTED,DS-18-13 - Frank Stimson.csv-Q9,DS-17-13 - Frank Stimson.csv-Q9,DS-17-13 - Frank Stimson.csv
DS-18-13 - Frank Stimson.csv,What were the total net wages of employees in the 13th week  of 2018,What were the total net wages of employees in the 13th week  of 2017,REJECTED,DS-18-13 - Frank Stimson.csv-Q15,DS-17-13 - Frank Stimson.csv-Q15,DS-17-13 - Frank Stimson.csv
DS-18-14 - Frank Stimson.csv,How many personal days did the employee take in the 14th week  of 2018,How many personal days did the employee take in the 14th week  of 2017,REJECTED,DS-18-14 - Frank Stimson.csv-Q1,DS-17-14 - Frank Stimson.csv-Q1,DS-17-14 - Frank Stimson.csv
DS-18-14 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  14th week  of 2018,How much did the employee pay in New York Cityl taxes in the  14th week  of 2017,REJECTED,DS-18-14 - Frank Stimson.csv-Q10,DS-17-14 - Frank Stimson.csv-Q10,DS-17-14 - Frank Stimson.csv
DS-18-14 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  14th week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  14th week  of 2017,REJECTED,DS-18-14 - Frank Stimson.csv-Q11,DS-17-14 - Frank Stimson.csv-Q12,DS-17-14 - Frank Stimson.csv
DS-18-14 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 14th week  of 2018,What was the total amount paid in taxes by employees in the 14th week  of 2017,REJECTED,DS-18-14 - Frank Stimson.csv-Q12,DS-17-14 - Frank Stimson.csv-Q13,DS-17-14 - Frank Stimson.csv
DS-18-14 - Frank Stimson.csv,What were the total gross wages of employees in the 14th week  of 2018,What were the total gross wages of employees in the 14th week  of 2017,REJECTED,DS-18-14 - Frank Stimson.csv-Q13,DS-17-14 - Frank Stimson.csv-Q14,DS-17-14 - Frank Stimson.csv
DS-18-14 - Frank Stimson.csv,What were the total net wages of employees in the 14th week  of 2018,What were the total net wages of employees in the 14th week  of 2017,REJECTED,DS-18-14 - Frank Stimson.csv-Q14,DS-17-14 - Frank Stimson.csv-Q15,DS-17-14 - Frank Stimson.csv
DS-18-14 - Frank Stimson.csv,How many vacation days did the employee take in the 14th week  of 2018,How many vacation days did the employee take in the 14th week  of 2017,REJECTED,DS-18-14 - Frank Stimson.csv-Q2,DS-17-14 - Frank Stimson.csv-Q2,DS-17-14 - Frank Stimson.csv
DS-18-14 - Frank Stimson.csv,How much did employees contribute to their 401k in the 14th week  of 2018,How much did employees contribute to their 401k in the 14th week  of 2017,REJECTED,DS-18-14 - Frank Stimson.csv-Q3,DS-17-14 - Frank Stimson.csv-Q3,DS-17-14 - Frank Stimson.csv
DS-18-14 - Frank Stimson.csv,How much did employees contribute to their FSA in the 14th week  of 2018,How much did employees contribute to their FSA in the 14th week  of 2017,REJECTED,DS-18-14 - Frank Stimson.csv-Q4,DS-17-14 - Frank Stimson.csv-Q4,DS-17-14 - Frank Stimson.csv
DS-18-14 - Frank Stimson.csv,How much did employees contribute to their HSA in the 14th week  of 2018,How much did employees contribute to their HSA in the 14th week  of 2017,REJECTED,DS-18-14 - Frank Stimson.csv-Q5,DS-17-14 - Frank Stimson.csv-Q5,DS-17-14 - Frank Stimson.csv
DS-18-14 - Frank Stimson.csv,How much did employees pay for dental coverage in the 14th week  of 2018,How much did employees pay for dental coverage in the 14th week  of 2017,REJECTED,DS-18-14 - Frank Stimson.csv-Q6,DS-17-14 - Frank Stimson.csv-Q6,DS-17-14 - Frank Stimson.csv
DS-18-14 - Frank Stimson.csv,How much did employees pay for medical coverage in the 14th week  of 2018,How much did employees pay for medical coverage in the 14th week  of 2017,REJECTED,DS-18-14 - Frank Stimson.csv-Q7,DS-17-14 - Frank Stimson.csv-Q7,DS-17-14 - Frank Stimson.csv
DS-18-14 - Frank Stimson.csv,How much did employees pay for vision coverage in the 14th week  of 2018,How much did employees pay for vision coverage in the 14th week  of 2017,REJECTED,DS-18-14 - Frank Stimson.csv-Q8,DS-17-14 - Frank Stimson.csv-Q8,DS-17-14 - Frank Stimson.csv
DS-18-14 - Frank Stimson.csv,How much did the employee pay in federal taxes in the  14th week  of 2018,How much did the employee pay in federal taxes in the  14th week  of 2017,REJECTED,DS-18-14 - Frank Stimson.csv-Q9,DS-17-14 - Frank Stimson.csv-Q9,DS-17-14 - Frank Stimson.csv
DS-18-14 - Frank Stimson.csv,What were the total net wages of employees in the 14th week  of 2018,What were the total net wages of employees in the 14th week  of 2017,REJECTED,DS-18-14 - Frank Stimson.csv-Q15,DS-17-14 - Frank Stimson.csv-Q15,DS-17-14 - Frank Stimson.csv
DS-18-15 - Frank Stimson.csv,How many personal days did the employee take in the 15th week  of 2018,How many personal days did the employee take in the 15th week  of 2017,REJECTED,DS-18-15 - Frank Stimson.csv-Q1,DS-17-15 - Frank Stimson.csv-Q1,DS-17-15 - Frank Stimson.csv
DS-18-15 - Frank Stimson.csv,How much did the employee pay in New York Cityl taxes in the  15th week  of 2018,How much did the employee pay in New York Cityl taxes in the  15th week  of 2017,REJECTED,DS-18-15 - Frank Stimson.csv-Q10,DS-17-15 - Frank Stimson.csv-Q10,DS-17-15 - Frank Stimson.csv
DS-18-15 - Frank Stimson.csv,How much did the employee pay in total for Social Security and Medicaid taxes in the  15th week  of 2018,How much did the employee pay in total for Social Security and Medicaid taxes in the  15th week  of 2017,REJECTED,DS-18-15 - Frank Stimson.csv-Q11,DS-17-15 - Frank Stimson.csv-Q12,DS-17-15 - Frank Stimson.csv
DS-18-15 - Frank Stimson.csv,What was the total amount paid in taxes by employees in the 15th week  of 2018,What was the total amount paid in taxes by employees in the 15th week  of 2017,REJECTED,DS-18-15 - Frank Stimson.csv-Q12,DS-17-15 - Frank Stimson.csv-Q13,DS-17-15 - Frank Stimson.csv
DS-18-15 - Frank Stimson.csv,What were the total gross wages of employees in the 15th week  of 2018,What were the total gross wages of employees in the 15th week  of 2017,REJECTED,DS-18-15 - Frank Stimson.csv-Q13,DS-17-15 - Frank Stimson.csv-Q14,DS-17-15 - Frank Stimson.csv
DS-18-15 - Frank Stimson.csv,What were the total net wages of employees in the 15th week  of 2018,What were the total net wages of employees in the 15th week  of 2017,REJECTED,DS-18-15 - Frank Stimson.csv-Q14,DS-17-15 - Frank Stimson.csv-Q15,DS-17-15 - Frank Stimson.csv
DS-18-15 - Frank Stimson.csv,How many vacation days did the employee take in the 15th week  of 2018,How many vacation days did the employee take in the 15th week  of 2017,REJECTED,DS-18-15 - Frank Stimson.csv-Q2,DS-17-15 - Frank Stimson.csv-Q2,DS-17-15 - Frank Stimson.csv
DS-18-15 - Frank Stimson.csv,How much did employees contribute to their 401k in the 15th week  of 2018,How much did employees contribute to their 401k in the 15th week  of 2017,REJECTED,DS-18-15 - Frank Stimson.csv-Q3,DS-17-15 - Frank Stimson.csv-Q3,DS-17-15 - Frank Stimson.csv
DS-18-15 - Frank Stimson.csv,How much did employees contribute to their FSA in the 15th week  of 2018,How much did employees contribute to their FSA in the 15th week  of 2017,REJECTED,DS-18-15 - Frank Stimson.csv-Q4,DS-17-15 - Frank Stimson.csv-Q4,DS-17-15 - Frank Stimson.csv
DS-18-15 - Frank Stimson.csv,How much did employees contribute to their HSA in the 15th week  of 2018,How much did employees contribute to their HSA in the 15th week  of 2017,REJECTED,DS-18-15 - Frank Stimson.csv-Q5,DS-17-15 - Frank Stimson.csv-Q5,DS-17-15 - Frank Stimson.csv
DS-18-15 - Frank Stimson.csv,How much did employees pay for dental coverage in the 15th week  of 2018,How much did employees pay for dental coverage in the 15th week  of 2017,REJECTED,DS-18-15 - Frank Stimson.csv-Q6,DS-17-15 - Frank Stimson.csv-Q6,DS-17-15 - Frank Stimson.csv
